Region,Operator,Type,Cell,Freq,Band
V-R7,V,LTE,109,66836,66
V-R7,V,LTE,109,67086,66
V-R8,V,LTE,109,66586,66
V-R6,V,LTE,60,1100,2
V-R7,V,LTE,108,66836,66
V-R7,V,LTE,309,1100,2
V-R7,V,LTE,108,66586,66
V-R7,V,LTE,108,67086,66
V-R7,V,LTE,104,66836,66
V-R8,V,LTE,104,67086,66
V-R8,V,LTE,104,1100,2
V-R8,V,LTE,103,66836,66
V-R8,V,LTE,103,66586,66
V-R8,V,LTE,103,1100,2
V-R7,V,LTE,432,66836,66
V-R7,V,LTE,432,66586,66
V-R6,V,LTE,112,66836,66
V-R6,V,LTE,310,1100,2
V-R6,V,LTE,112,67086,66
V-R7,V,LTE,112,66586,66
V-R7,V,LTE,113,66836,66
V-R8,V,LTE,113,66586,66
V-R6,V,LTE,113,67086,66
V-R8,V,LTE,128,1100,2
V-R7,V,LTE,148,66836,66
V-R6,V,LTE,62,66836,66
V-R6,V,LTE,62,47090,46
V-R6,V,LTE,62,47489,46
V-R6,V,LTE,62,47291,46
V-R7,V,LTE,359,66836,66
V-R7,V,LTE,23,66586,66
V-R6,V,LTE,63,66836,66
V-R6,V,LTE,63,66586,66
V-R7,V,LTE,341,66836,66
V-R7,V,LTE,341,66586,66
V-R8,V,LTE,17,66836,66
V-R7,V,LTE,104,66586,66
V-R7,V,LTE,148,67086,66
V-R8,V,LTE,62,1100,2
V-R7,V,LTE,62,66586,66
V-R6,V,LTE,359,67086,66
V-R7,V,LTE,359,66586,66
V-R6,V,LTE,233,66836,66
V-R7,V,LTE,233,67086,66
V-R6,V,LTE,211,66836,66
V-R7,V,LTE,211,66586,66
V-R7,V,LTE,127,66836,66
V-R8,V,LTE,127,1100,2
V-R7,V,LTE,127,66586,66
V-R6,V,LTE,211,67086,66
V-R7,V,LTE,148,66586,66
V-R6,V,LTE,310,66836,66
V-R7,V,LTE,310,66586,66
V-R6,V,LTE,309,66836,66
V-R7,V,LTE,309,67086,66
V-R6,V,LTE,311,66836,66
V-R6,V,LTE,311,66586,66
V-R6,V,LTE,311,1100,2
V-R7,V,LTE,389,66836,66
V-R8,V,LTE,389,1100,2
V-R8,V,LTE,389,66586,66
V-R7,V,LTE,96,66836,66
V-R8,V,LTE,96,67086,66
V-R8,V,LTE,96,1100,2
V-R9,V,LTE,432,5230,13
V-R6,V,LTE,228,47489,46
V-R6,V,LTE,229,47291,46
V-R6,V,LTE,230,47090,46
V-R6,V,LTE,232,66836,66
V-R8,V,LTE,232,67086,66
V-R7,V,LTE,232,66586,66
V-R6,V,LTE,310,67086,66
V-R7,V,LTE,387,66836,66
V-R7,V,LTE,387,1100,2
V-R7,V,LTE,387,66586,66
V-R6,V,LTE,311,67086,66
V-R7,V,LTE,59,66836,66
V-R7,V,LTE,59,66586,66
V-R7,V,LTE,59,1100,2
V-R8,V,LTE,309,66586,66
V-R7,V,LTE,110,66586,66
V-R8,V,LTE,102,66586,66
V-R6,V,LTE,110,66836,66
V-R7,V,LTE,128,66586,66
V-R7,V,LTE,128,66836,66
V-R8,V,LTE,102,66836,66
V-R6,V,LTE,102,1100,2
V-R6,V,LTE,110,67086,66
V-R7,V,LTE,216,2350,4
V-R7,V,LTE,216,2100,4
V-R8,V,LTE,388,66836,66
V-R8,V,LTE,388,66586,66
V-R8,V,LTE,388,1100,2
V-R7,V,LTE,407,1100,2
V-R7,V,LTE,120,56144,48
V-R7,V,LTE,122,56540,48
V-R7,V,LTE,121,56342,48
V-R6,V,LTE,227,47090,46
V-R6,V,LTE,225,47489,46
V-R6,V,LTE,127,52740,46
V-R6,V,LTE,127,52941,46
V-R6,V,LTE,127,53139,46
V-R7,V,LTE,62,5230,13
V-R6,V,LTE,60,47090,46
V-R6,V,LTE,60,47291,46
V-R6,V,LTE,60,47489,46
V-R8,V,LTE,60,66586,66
V-R7,V,LTE,102,67086,66
V-R8,V,LTE,407,66586,66
V-R7,V,LTE,407,66836,66
V-R7,V,LTE,216,66586,66
V-R7,V,LTE,216,66836,66
V-R7,V,LTE,407,67086,66
V-R7,V,LTE,212,66586,66
V-R6,V,LTE,212,67086,66
V-R8,V,LTE,111,66586,66
V-R6,V,LTE,111,67086,66
V-R8,V,LTE,111,66836,66
V-R7,V,LTE,212,66836,66
V-R7,V,LTE,233,66586,66
V-R8,V,LTE,218,66586,66
V-R7,V,LTE,218,66836,66
V-R8,V,LTE,184,66586,66
V-R9,V,LTE,93,55744,48
V-R6,V,LTE,94,55942,48
V-R9,V,LTE,95,56140,48
V-R8,V,LTE,405,66586,66
V-R8,V,LTE,405,66836,66
V-R7,V,LTE,405,1100,2
V-R7,V,LTE,218,67086,66
V-R8,V,LTE,439,66836,66
V-R8,V,LTE,439,66586,66
V-R8,V,LTE,439,1100,2
V-R8,V,LTE,103,67086,66
V-R7,V,LTE,3,66836,66
V-R8,V,LTE,97,1100,2
V-R7,V,LTE,3,66586,66
V-R7,V,LTE,4,66836,66
V-R7,V,LTE,4,66586,66
V-R7,V,LTE,96,66586,66
V-R7,V,LTE,255,1100,2
V-R7,V,LTE,405,67086,66
V-R6,V,LTE,184,67086,66
V-R7,V,LTE,255,67086,66
V-R7,V,LTE,255,66586,66
V-R8,V,LTE,255,66836,66
V-R8,V,LTE,184,1100,2
V-R6,V,LTE,233,47090,46
V-R6,V,LTE,232,47291,46
V-R6,V,LTE,231,47489,46
V-R6,V,LTE,60,53139,46
V-R6,V,LTE,60,52941,46
V-R6,V,LTE,60,52740,46
V-R8,V,LTE,17,66586,66
V-R8,V,LTE,434,66836,66
V-R9,V,LTE,234,55744,48
V-R7,V,LTE,235,55942,48
V-R7,V,LTE,236,56140,48
V-R8,V,LTE,311,5230,13
V-R9,V,LTE,405,5230,13
V-R6,V,LTE,238,56442,48
V-R6,V,LTE,239,56640,48
V-R6,V,LTE,237,56293,48
V-R6,V,LTE,120,55344,48
V-R7,V,LTE,121,55542,48
V-R7,V,LTE,122,55740,48
V-R6,V,LTE,341,55542,48
V-R6,V,LTE,341,55344,48
V-R6,V,LTE,341,55740,48
V-R6,V,LTE,341,67086,66
V-R6,V,LTE,119,66586,66
V-R7,V,LTE,119,66836,66
V-R6,V,LTE,93,56144,48
V-R6,V,LTE,94,56342,48
V-R6,V,LTE,95,56540,48
V-R8,V,LTE,5,66836,66
V-R8,V,LTE,5,66586,66
V-R9,V,LTE,387,5230,13
V-R7,V,LTE,59,67086,66
V-R6,V,LTE,59,56040,48
V-R6,V,LTE,59,55644,48
V-R6,V,LTE,59,55842,48
V-R7,V,LTE,325,55942,48
V-R7,V,LTE,324,55744,48
V-R7,V,LTE,16,66586,66
V-R6,V,LTE,16,66836,66
V-R8,V,LTE,16,67086,66
V-R7,V,LTE,339,5230,13
V-R7,V,LTE,339,66586,66
V-R7,V,LTE,339,1100,2
V-R7,V,LTE,339,66836,66
V-R6,V,LTE,118,2350,4
V-R6,V,LTE,118,2100,4
V-R7,V,LTE,119,2350,4
V-R6,V,LTE,119,2100,4
V-R7,V,LTE,226,66836,66
V-R8,V,LTE,434,66586,66
V-R8,V,LTE,11,66586,66
V-R7,V,LTE,11,66836,66
V-R6,V,LTE,116,56090,48
V-R6,V,LTE,114,55642,48
V-R6,V,LTE,115,55840,48
V-R6,V,LTE,238,55940,48
V-R6,V,LTE,237,55742,48
V-R6,V,LTE,239,56190,48
V-R6,V,LTE,241,56342,48
V-R6,V,LTE,242,56540,48
V-R6,V,LTE,240,56144,48
V-R6,V,LTE,225,53139,46
V-R6,V,LTE,226,52941,46
V-R6,V,LTE,227,52740,46
V-R6,V,LTE,11,2350,4
V-R6,V,LTE,11,2100,4
V-R7,V,LTE,4,5230,13
V-R9,V,LTE,96,5230,13
V-R6,V,LTE,226,66586,66
V-R6,V,LTE,226,1100,2
V-R8,V,LTE,230,66586,66
V-R7,V,LTE,230,66836,66
V-R6,V,LTE,230,67086,66
V-R7,V,LTE,340,1100,2
V-R7,V,LTE,340,66586,66
V-R7,V,LTE,340,66836,66
V-R8,V,LTE,340,5230,13
V-R9,V,LTE,255,5230,13
V-R7,V,LTE,9,5230,13
V-R7,V,LTE,9,2350,4
V-R7,V,LTE,9,2100,4
V-R6,V,LTE,235,56342,48
V-R6,V,LTE,234,56144,48
V-R6,V,LTE,236,56540,48
V-R6,V,LTE,241,55942,48
V-R6,V,LTE,242,56140,48
V-R9,V,LTE,240,55744,48
V-R6,V,LTE,119,67086,66
V-R6,V,LTE,119,1100,2
V-R7,V,LTE,118,66586,66
V-R6,V,LTE,118,67086,66
V-R7,V,LTE,118,1100,2
V-R6,V,LTE,128,55740,48
V-R6,V,LTE,128,55344,48
V-R6,V,LTE,128,55542,48
V-R7,V,LTE,128,67086,66
V-R9,V,LTE,102,5230,13
V-R6,V,LTE,62,52740,46
V-R6,V,LTE,62,52941,46
V-R6,V,LTE,62,53139,46
V-R6,V,LTE,239,56140,48
V-R6,V,LTE,114,55344,48
V-R6,V,LTE,115,55542,48
V-R6,V,LTE,116,55740,48
V-R6,V,LTE,127,55344,48
V-R6,V,LTE,127,55542,48
V-R6,V,LTE,127,55740,48
V-R7,V,LTE,127,2561,5
V-R6,V,LTE,127,67086,66
V-R6,V,LTE,60,53339,46
V-R6,V,LTE,60,53141,46
V-R6,V,LTE,60,52940,46
V-R7,V,LTE,326,56540,48
V-R8,V,LTE,325,56342,48
V-R8,V,LTE,324,56144,48
V-R8,V,LTE,118,66836,66
V-R6,V,LTE,59,55544,48
V-R6,V,LTE,59,55742,48
V-R6,V,LTE,59,55940,48
V-R6,V,LTE,114,56144,48
V-R6,V,LTE,115,56342,48
V-R6,V,LTE,116,56540,48
V-R6,V,LTE,234,55344,48
V-R6,V,LTE,235,55542,48
V-R6,V,LTE,236,55740,48
V-R6,V,LTE,230,52740,46
V-R6,V,LTE,229,52941,46
V-R6,V,LTE,228,53139,46
V-R6,V,MW,175,2078331,n261
V-R6,V,MW,174,2078331,n261
V-R6,V,MW,116,2078331,n261
V-R6,V,MW,197,2078331,n261
V-R6,V,MW,91,2078331,n261
V-R6,V,MW,128,2078331,n261
V-R6,V,MW,216,2078331,n261
V-R6,V,MW,876,2078331,n261
V-R6,V,MW,61,2078331,n261
V-R6,V,MW,62,2078331,n261
V-R6,V,MW,441,2078331,n261
V-R6,V,MW,164,2078331,n261
V-R6,V,MW,162,2078331,n261
V-R6,V,MW,400,2078331,n261
V-R6,V,MW,6,2078331,n261
V-R6,V,MW,146,2078331,n261
V-R6,V,MW,385,2078331,n261
V-R6,V,MW,384,2078331,n261
V-R6,V,MW,108,2078331,n261
V-R6,V,MW,109,2078331,n261
V-R8,V,MW,204,2078331,n261
V-R6,V,MW,51,2078331,n261
V-R6,V,MW,52,2078331,n261
V-R6,V,MW,114,2078331,n261
V-R6,V,MW,898,2078331,n261
V-R6,V,MW,580,2078331,n261
V-R6,V,MW,189,2078331,n261
V-R6,V,MW,191,2078331,n261
V-R6,V,MW,147,2078331,n261
V-R6,V,MW,314,2078331,n261
V-R6,V,MW,235,2078331,n261
V-R6,V,MW,416,2078331,n261
V-R6,V,MW,234,2078331,n261
V-R6,V,MW,249,2078331,n261
V-R6,V,MW,288,2078331,n261
V-R6,V,MW,56,2078331,n261
V-R6,V,MW,698,2078331,n261
V-R6,V,MW,603,2078331,n261
V-R6,V,MW,401,2078331,n261
V-R6,V,MW,233,2078331,n261
V-R6,V,MW,231,2078331,n261
V-R6,V,MW,116,2083329,n261
V-R6,V,MW,365,2078331,n261
V-R6,V,MW,366,2078331,n261
V-R6,V,MW,220,2078331,n261
V-R6,V,MW,221,2078331,n261
V-R6,V,MW,570,2078331,n261
V-R6,V,MW,701,2078331,n261
V-R6,V,MW,54,2078331,n261
V-R6,V,MW,143,2078331,n261
V-R6,V,MW,144,2078331,n261
V-R6,V,MW,465,2078331,n261
V-R6,V,MW,285,2078331,n261
V-R6,V,MW,250,2078331,n261
V-R6,V,MW,7,2078331,n261
V-R6,V,MW,205,2078331,n261
V-R6,V,MW,757,2078331,n261
V-R6,V,MW,52,2083329,n261
V-R6,V,MW,191,2083329,n261
V-R6,V,MW,313,2078331,n261
V-R6,V,MW,235,2083329,n261
V-R6,V,MW,67,2078331,n261
V-R6,V,MW,217,2078331,n261
V-R6,V,MW,113,2078331,n261
V-R6,V,MW,854,2078331,n261
V-R6,V,MW,286,2078331,n261
V-R7,V,Sub6,104,176930,n5
V-R6,V,Sub6,102,176930,n5
V-R7,V,Sub6,309,176930,n5
V-R8,V,Sub6,103,176930,n5
V-R8,V,Sub6,311,176930,n5
V-R7,V,Sub6,255,176930,n5
V-R6,V,Sub6,405,176930,n5
V-R7,V,Sub6,310,176930,n5
V-R7,V,Sub6,96,176930,n5
V-R7,V,Sub6,407,176930,n5
V-R9,V,Sub6,207,176930,n5
V-R6,V,Sub6,341,176930,n5
V-R9,V,Sub6,59,176930,n5
V-R6,V,Sub6,128,176930,n5
V-R6,V,Sub6,127,176930,n5
V-R6,V,Sub6,126,176930,n5
V-R8,V,LTE,241,66836,66
V-R8,V,LTE,403,66586,66
V-R8,V,LTE,403,66836,66
V-R6,V,LTE,241,66586,66
V-R6,V,LTE,175,67086,66
V-R9,V,LTE,255,2561,5
V-R6,V,LTE,102,2561,5
V-R6,V,LTE,47,66586,66
V-R7,V,LTE,104,2561,5
V-R8,V,LTE,484,66586,66
V-R8,V,LTE,356,67086,66
V-R7,V,LTE,199,66836,66
V-R6,V,LTE,288,67086,66
V-R7,V,LTE,225,67086,66
V-R6,V,LTE,389,67086,66
V-R6,V,LTE,215,67086,66
V-R8,V,LTE,163,67086,66
V-R6,V,LTE,13,67086,66
V-R7,V,LTE,48,67086,66
V-R8,V,LTE,181,67086,66
V-R6,V,LTE,157,67086,66
V-R6,V,LTE,453,66586,66
V-R8,V,LTE,207,67086,66
V-R9,V,LTE,310,2561,5
V-R6,V,LTE,387,67086,66
V-R6,V,LTE,184,2561,5
V-R7,V,LTE,123,66586,66
V-R6,V,LTE,325,66836,66
V-R8,V,LTE,489,66836,66
V-R8,V,LTE,206,67086,66
V-R9,V,LTE,267,2561,5
V-R7,V,LTE,279,67086,66
V-R6,V,LTE,438,67086,66
V-R7,V,LTE,87,67086,66
V-R7,V,LTE,300,1100,2
V-R6,V,LTE,87,1100,2
V-R6,V,LTE,300,67086,66
V-R7,V,LTE,57,5230,13
V-R8,V,LTE,419,1100,2
V-R8,V,LTE,297,1100,2
V-R9,V,LTE,96,2561,5
V-R9,V,LTE,152,2561,5
V-R6,V,LTE,289,67086,66
V-R6,V,LTE,419,66836,66
V-R8,V,LTE,267,67086,66
V-R8,V,LTE,26,67086,66
V-R7,V,LTE,38,1100,2
V-R6,V,LTE,354,1100,2
V-R7,V,LTE,121,66586,66
V-R6,V,LTE,121,66836,66
V-R6,V,LTE,37,1100,2
V-R6,V,LTE,199,66586,66
V-R7,V,LTE,273,1100,2
V-R7,V,LTE,33,1100,2
V-R6,V,LTE,378,1100,2
V-R6,V,LTE,236,1100,2
V-R7,V,LTE,437,66586,66
V-R7,V,LTE,100,66836,66
V-R7,V,LTE,100,66586,66
V-R9,V,LTE,99,5230,13
V-R8,V,LTE,363,67086,66
V-R8,V,LTE,245,66586,66
V-R6,V,LTE,117,66586,66
V-R6,V,LTE,248,1100,2
V-R6,V,LTE,146,66586,66
V-R6,V,LTE,489,67086,66
V-R6,V,LTE,244,66586,66
V-R6,V,LTE,455,66836,66
V-R7,V,LTE,364,66586,66
V-R8,V,LTE,403,1100,2
V-R7,V,LTE,222,1100,2
V-R7,V,LTE,352,66836,66
V-R6,V,LTE,219,66836,66
V-R6,V,LTE,263,53139,46
V-R6,V,LTE,262,52941,46
V-R9,V,LTE,261,52740,46
V-R6,V,LTE,495,53139,46
V-R6,V,LTE,321,52941,46
V-R6,V,LTE,260,53139,46
V-R7,V,LTE,422,66586,66
V-R6,V,LTE,259,52941,46
V-R6,V,LTE,316,53139,46
V-R6,V,LTE,275,52941,46
V-R6,V,LTE,320,53139,46
V-R6,V,LTE,464,66586,66
V-R7,V,LTE,242,1100,2
V-R6,V,LTE,87,66586,66
V-R7,V,LTE,300,66586,66
V-R8,V,LTE,300,66836,66
V-R8,V,LTE,78,66836,66
V-R8,V,LTE,78,66586,66
V-R8,V,LTE,365,1100,2
V-R7,V,LTE,464,1100,2
V-R6,V,LTE,213,66586,66
V-R9,V,LTE,464,5230,13
V-R6,V,LTE,66,66586,66
V-R9,V,LTE,136,5230,13
V-R7,V,LTE,155,66586,66
V-R7,V,LTE,415,66586,66
V-R7,V,LTE,182,66586,66
V-R6,V,LTE,376,66836,66
V-R9,V,LTE,317,2561,5
V-R6,V,LTE,258,52740,46
V-R6,V,LTE,60,2350,4
V-R7,V,LTE,109,2350,4
V-R6,V,LTE,128,2350,4
V-R6,V,LTE,62,2350,4
V-R6,V,LTE,464,66836,66
V-R6,V,LTE,430,66836,66
V-R7,V,LTE,366,66586,66
V-R6,V,LTE,213,66836,66
V-R6,V,LTE,263,67086,66
V-R7,V,LTE,419,67086,66
V-R6,V,LTE,434,67086,66
V-R6,V,LTE,494,67086,66
V-R6,V,LTE,442,67086,66
V-R6,V,LTE,66,66836,66
V-R8,V,LTE,138,67086,66
V-R6,V,LTE,223,67086,66
V-R6,V,LTE,324,67086,66
V-R8,V,LTE,418,67086,66
V-R8,V,LTE,436,66836,66
V-R6,V,LTE,325,66586,66
V-R7,V,LTE,453,66836,66
V-R8,V,LTE,182,66836,66
V-R6,V,LTE,378,66836,66
V-R7,V,LTE,37,66836,66
V-R7,V,LTE,37,66586,66
V-R6,V,LTE,479,1100,2
V-R7,V,LTE,12,67086,66
V-R6,V,LTE,336,66586,66
V-R6,V,LTE,305,67086,66
V-R6,V,LTE,451,67086,66
V-R8,V,LTE,370,67086,66
V-R7,V,LTE,397,67086,66
V-R6,V,LTE,398,67086,66
V-R7,V,LTE,224,67086,66
V-R8,V,LTE,141,66836,66
V-R6,V,LTE,445,66836,66
V-R6,V,LTE,385,66836,66
V-R7,V,LTE,385,66586,66
V-R6,V,LTE,93,67086,66
V-R6,V,LTE,465,66836,66
V-R8,V,LTE,397,66836,66
V-R6,V,LTE,467,66836,66
V-R7,V,LTE,465,1100,2
V-R7,V,LTE,433,66586,66
V-R7,V,LTE,433,66836,66
V-R8,V,LTE,440,66836,66
V-R8,V,LTE,440,5230,13
V-R8,V,LTE,440,1100,2
V-R6,V,LTE,58,66586,66
V-R7,V,LTE,375,66836,66
V-R6,V,LTE,374,66586,66
V-R7,V,LTE,391,66836,66
V-R8,V,LTE,430,67086,66
V-R8,V,LTE,312,66836,66
V-R6,V,LTE,328,66836,66
V-R7,V,LTE,342,67086,66
V-R6,V,LTE,483,67086,66
V-R7,V,LTE,390,66836,66
V-R8,V,LTE,336,66836,66
V-R6,V,LTE,141,66586,66
V-R6,V,LTE,385,67086,66
V-R8,V,LTE,392,1100,2
V-R6,V,LTE,35,66836,66
V-R6,V,LTE,411,66836,66
V-R6,V,LTE,474,1100,2
V-R6,V,LTE,296,66836,66
V-R6,V,LTE,217,1100,2
V-R8,V,LTE,11,1100,2
V-R6,V,LTE,317,66586,66
V-R8,V,LTE,229,66836,66
V-R8,V,LTE,440,66586,66
V-R7,V,LTE,104,2100,4
V-R8,V,LTE,103,2100,4
V-R6,V,LTE,318,52740,46
V-R6,V,LTE,338,52941,46
V-R6,V,LTE,389,52740,46
V-R6,V,LTE,447,53139,46
V-R6,V,LTE,360,52740,46
V-R6,V,LTE,154,52941,46
V-R6,V,LTE,276,67086,66
V-R6,V,LTE,319,52941,46
V-R6,V,LTE,205,66836,66
V-R6,V,LTE,235,66836,66
V-R6,V,LTE,33,52941,46
V-R6,V,LTE,111,52740,46
V-R8,V,LTE,27,67086,66
V-R9,V,LTE,302,2561,5
V-R8,V,LTE,438,1100,2
V-R9,V,LTE,438,5230,13
V-R6,V,LTE,85,66586,66
V-R6,V,LTE,85,66836,66
V-R7,V,LTE,113,1100,2
V-R7,V,LTE,313,1100,2
V-R7,V,LTE,97,66836,66
V-R6,V,LTE,347,66836,66
V-R8,V,LTE,9,66836,66
V-R8,V,LTE,160,66836,66
V-R6,V,LTE,254,53139,46
V-R6,V,LTE,102,52941,46
V-R6,V,LTE,236,52740,46
V-R8,V,LTE,304,66836,66
V-R6,V,LTE,241,52941,46
V-R6,V,LTE,158,52941,46
V-R6,V,LTE,412,52740,46
V-R6,V,LTE,483,2561,5
V-R6,V,LTE,94,53139,46
V-R6,V,LTE,276,52740,46
V-R9,V,LTE,257,2561,5
V-R6,V,LTE,462,1100,2
V-R6,V,LTE,462,66586,66
V-R7,V,LTE,182,67086,66
V-R6,V,LTE,229,67086,66
V-R6,V,LTE,297,66836,66
V-R7,V,LTE,454,67086,66
V-R6,V,LTE,425,67086,66
V-R6,V,LTE,185,66836,66
V-R8,V,LTE,1,5230,13
V-R6,V,LTE,215,66836,66
V-R6,V,LTE,124,66836,66
V-R7,V,LTE,234,66836,66
V-R6,V,LTE,473,5230,13
V-R9,V,LTE,480,2561,5
V-R9,V,LTE,71,2561,5
V-R6,V,LTE,345,67086,66
V-R6,V,LTE,317,66836,66
V-R8,V,LTE,137,5230,13
V-R6,V,LTE,432,67086,66
V-R7,V,LTE,225,1100,2
V-R7,V,LTE,192,66836,66
V-R9,V,LTE,364,5230,13
V-R8,V,LTE,117,66836,66
V-R8,V,LTE,98,66836,66
V-R8,V,LTE,258,1100,2
V-R7,V,LTE,304,67086,66
V-R7,V,LTE,283,66836,66
V-R6,V,LTE,269,66836,66
V-R9,V,LTE,332,5230,13
V-R6,V,LTE,419,66586,66
V-R8,V,LTE,474,66836,66
V-R8,V,LTE,461,66836,66
V-R7,V,LTE,437,66836,66
V-R7,V,LTE,455,67086,66
V-R7,V,LTE,160,67086,66
V-R6,V,LTE,331,52740,46
V-R6,V,LTE,87,66836,66
V-R8,V,LTE,200,66836,66
V-R6,V,LTE,496,66836,66
V-R8,V,LTE,177,67086,66
V-R7,V,LTE,180,66836,66
V-R7,V,LTE,107,66836,66
V-R6,V,LTE,495,66836,66
V-R6,V,LTE,198,52941,46
V-R7,V,LTE,213,67086,66
V-R6,V,LTE,326,1100,2
V-R8,V,LTE,448,1100,2
V-R7,V,LTE,414,2561,5
V-R6,V,LTE,298,66836,66
V-R6,V,LTE,379,67086,66
V-R6,V,LTE,465,66586,66
V-R7,V,LTE,89,2561,5
V-R6,V,LTE,69,66586,66
V-R7,V,LTE,351,66836,66
V-R6,V,LTE,88,66586,66
V-R6,V,LTE,77,66836,66
V-R8,V,LTE,319,66586,66
V-R6,V,LTE,494,1100,2
V-R7,V,LTE,454,66836,66
V-R7,V,LTE,40,66836,66
V-R6,V,LTE,127,2100,4
V-R6,V,LTE,211,2100,4
V-R6,V,LTE,34,2100,4
V-R7,V,LTE,233,2100,4
V-R7,V,LTE,405,2100,4
V-R7,V,LTE,212,2100,4
V-R7,V,LTE,93,66836,66
V-R6,V,LTE,425,66586,66
V-R7,V,LTE,225,66836,66
V-R7,V,LTE,484,66836,66
V-R8,V,LTE,162,66836,66
V-R7,V,LTE,319,66836,66
V-R7,V,LTE,48,1100,2
V-R9,V,LTE,407,2561,5
V-R7,V,LTE,145,66586,66
V-R8,V,LTE,263,66836,66
V-R9,V,LTE,311,55744,48
V-R6,V,LTE,309,56140,48
V-R7,V,LTE,353,1100,2
V-R6,V,LTE,371,1100,2
V-R6,V,LTE,116,1100,2
V-R6,V,LTE,437,1100,2
V-R7,V,LTE,204,1100,2
V-R8,V,LTE,138,1100,2
V-R6,V,LTE,455,1100,2
V-R6,V,LTE,18,66836,66
V-R6,V,LTE,66,1100,2
V-R7,V,LTE,368,66836,66
V-R7,V,LTE,149,1100,2
V-R9,V,LTE,138,5230,13
V-R6,V,LTE,144,66586,66
V-R8,V,LTE,302,66586,66
V-R7,V,LTE,302,1100,2
V-R6,V,LTE,302,67086,66
V-R7,V,LTE,64,67086,66
V-R7,V,LTE,466,66586,66
V-R6,V,LTE,375,66586,66
V-R6,V,LTE,466,67086,66
V-R6,V,LTE,373,66836,66
V-R8,V,LTE,14,66586,66
V-R6,V,LTE,198,66586,66
V-R7,V,LTE,345,66586,66
V-R6,V,LTE,89,1100,2
V-R6,V,LTE,187,1100,2
V-R7,V,LTE,89,67086,66
V-R9,V,LTE,49,2561,5
V-R6,V,LTE,407,2100,4
V-R8,V,LTE,388,2350,4
V-R6,V,LTE,407,2350,4
V-R7,V,LTE,388,2100,4
V-R7,V,LTE,148,2100,4
V-R8,V,LTE,49,1100,2
V-R6,V,LTE,441,1100,2
V-R7,V,LTE,463,1100,2
V-R6,V,LTE,445,53139,46
V-R6,V,LTE,475,52740,46
V-R6,V,LTE,462,52941,46
V-R6,V,LTE,396,52941,46
V-R6,V,LTE,397,53139,46
V-R6,V,LTE,300,52941,46
V-R6,V,LTE,32,52941,46
V-R6,V,LTE,393,52941,46
V-R9,V,LTE,17,2561,5
V-R6,V,LTE,313,52941,46
V-R6,V,LTE,399,53139,46
V-R6,V,LTE,472,52740,46
V-R7,V,LTE,4,1100,2
V-R7,V,LTE,439,67086,66
V-R6,V,LTE,90,66836,66
V-R9,V,LTE,300,2561,5
V-R6,V,LTE,401,67086,66
V-R8,V,LTE,28,66836,66
V-R6,V,LTE,200,66586,66
V-R7,V,LTE,468,66586,66
V-R8,V,LTE,234,66586,66
V-R6,V,LTE,369,67086,66
V-R7,V,LTE,367,66836,66
V-R6,V,LTE,158,66586,66
V-R8,V,LTE,280,66586,66
V-R8,V,LTE,228,66836,66
V-R8,V,LTE,455,66586,66
V-R6,V,LTE,386,66586,66
V-R7,V,LTE,415,66836,66
V-R7,V,LTE,305,66586,66
V-R8,V,LTE,242,66586,66
V-R8,V,LTE,41,66586,66
V-R6,V,LTE,391,67086,66
V-R8,V,LTE,215,66586,66
V-R9,V,LTE,139,2561,5
V-R9,V,LTE,27,2561,5
V-R7,V,LTE,457,66586,66
V-R7,V,LTE,462,5230,13
V-R7,V,LTE,274,1100,2
V-R6,V,LTE,384,1100,2
V-R8,V,LTE,441,5230,13
V-R6,V,LTE,153,66586,66
V-R6,V,LTE,304,66586,66
V-R6,V,LTE,174,66586,66
V-R7,V,LTE,164,66586,66
V-R7,V,LTE,9,66586,66
V-R7,V,LTE,381,66586,66
V-R8,V,LTE,245,67086,66
V-R7,V,LTE,125,66586,66
V-R6,V,LTE,141,67086,66
V-R6,V,LTE,424,66836,66
V-R6,V,LTE,176,66586,66
V-R6,V,LTE,469,66586,66
V-R7,V,LTE,278,66586,66
V-R6,V,LTE,265,1100,2
V-R6,V,LTE,81,66586,66
V-R7,V,LTE,206,1100,2
V-R6,V,LTE,374,67086,66
V-R6,V,LTE,391,66586,66
V-R6,V,LTE,210,66836,66
V-R7,V,LTE,360,66836,66
V-R7,V,LTE,127,2350,4
V-R6,V,LTE,126,2350,4
V-R7,V,LTE,436,1100,2
V-R8,V,LTE,27,66586,66
V-R7,V,LTE,410,1100,2
V-R7,V,LTE,302,66836,66
V-R6,V,LTE,43,1100,2
V-R7,V,LTE,141,1100,2
V-R6,V,LTE,390,1100,2
V-R8,V,LTE,433,67086,66
V-R6,V,LTE,16,5230,13
V-R6,V,LTE,239,67086,66
V-R8,V,LTE,7,66836,66
V-R7,V,LTE,14,66836,66
V-R7,V,LTE,131,66836,66
V-R6,V,LTE,446,1100,2
V-R6,V,LTE,157,53139,46
V-R6,V,LTE,337,53139,46
V-R6,V,LTE,264,66836,66
V-R7,V,LTE,207,66836,66
V-R8,V,LTE,414,1100,2
V-R7,V,LTE,462,66836,66
V-R6,V,LTE,153,1100,2
V-R6,V,LTE,3,2561,5
V-R6,V,LTE,394,66836,66
V-R6,V,LTE,438,66836,66
V-R6,V,LTE,22,67086,66
V-R6,V,LTE,362,1100,2
