Region,Operator,Type,Cell,Freq,Band
A-R5,A,LTE,103,675,2
A-R5,A,LTE,67,66686,66
A-R3,A,LTE,67,52740,46
A-R3,A,LTE,18,9840,30
A-R3,A,LTE,291,53140,46
A-R3,A,LTE,291,53539,46
A-R3,A,LTE,261,675,2
A-R4,A,LTE,218,675,2
A-R3,A,LTE,18,1025,2
A-R3,A,LTE,103,1025,2
A-R3,A,LTE,238,1025,2
A-R5,A,LTE,72,67086,66
A-R5,A,LTE,72,675,2
A-R5,A,LTE,72,66686,66
A-R5,A,LTE,72,1025,2
A-R3,A,LTE,10,675,2
A-R4,A,LTE,493,675,2
A-R3,A,LTE,77,53140,46
A-R3,A,LTE,77,53341,46
A-R3,A,LTE,77,53539,46
A-R5,A,LTE,6,675,2
A-R3,A,LTE,6,52740,46
A-R3,A,LTE,6,52941,46
A-R3,A,LTE,6,53139,46
A-R5,A,LTE,38,675,2
A-R3,A,LTE,38,52941,46
A-R3,A,LTE,38,53139,46
A-R3,A,LTE,289,66686,66
A-R3,A,LTE,106,1025,2
A-R3,A,LTE,276,1025,2
A-R5,A,LTE,300,9840,30
A-R5,A,LTE,300,675,2
A-R5,A,LTE,300,66686,66
A-R5,A,LTE,300,67086,66
A-R3,A,LTE,63,5330,14
A-R3,A,LTE,63,67086,66
A-R5,A,LTE,375,66686,66
A-R3,A,LTE,375,67086,66
A-R3,A,LTE,329,52940,46
A-R3,A,LTE,329,53141,46
A-R3,A,LTE,329,53339,46
A-R3,A,LTE,77,52940,46
A-R3,A,LTE,77,53141,46
A-R3,A,LTE,77,53339,46
A-R5,A,LTE,397,675,2
A-R3,A,LTE,397,52740,46
A-R3,A,LTE,397,52941,46
A-R5,A,LTE,222,675,2
A-R3,A,LTE,222,53140,46
A-R3,A,LTE,222,53341,46
A-R3,A,LTE,222,53539,46
A-R3,A,MW,94,2256663,n260
A-R3,A,MW,94,2258329,n260
A-R3,A,MW,94,2259995,n260
A-R3,A,MW,94,2261661,n260
A-R3,A,MW,254,2256663,n260
A-R3,A,MW,254,2258329,n260
A-R3,A,MW,254,2259995,n260
A-R3,A,MW,254,2261661,n260
A-R3,A,MW,203,2256663,n260
A-R3,A,MW,203,2258329,n260
A-R3,A,MW,203,2259995,n260
A-R3,A,MW,203,2261661,n260
A-R3,A,MW,67,2256663,n260
A-R3,A,MW,67,2258329,n260
A-R3,A,MW,67,2259995,n260
A-R3,A,MW,67,2261661,n260
A-R3,A,MW,660,2268325,n260
A-R3,A,MW,660,2263327,n260
A-R3,A,MW,660,2264993,n260
A-R3,A,MW,660,2266659,n260
A-R3,A,MW,660,2256663,n260
A-R3,A,MW,660,2258329,n260
A-R3,A,MW,660,2259995,n260
A-R3,A,MW,660,2261661,n260
A-R3,A,MW,456,2256663,n260
A-R3,A,MW,456,2258329,n260
A-R3,A,MW,456,2259995,n260
A-R3,A,MW,456,2261661,n260
A-R3,A,MW,254,2268325,n260
A-R3,A,MW,254,2263327,n260
A-R3,A,MW,254,2264993,n260
A-R3,A,MW,254,2266659,n260
A-R3,A,MW,227,2256663,n260
A-R3,A,MW,227,2258329,n260
A-R3,A,MW,227,2259995,n260
A-R3,A,MW,227,2261661,n260
A-R3,A,Sub6,34,174270,n5
A-R3,A,Sub6,174,174270,n5
A-R3,A,Sub6,302,174270,n5
A-R3,A,Sub6,224,174270,n5
A-R3,A,Sub6,933,174270,n5
A-R3,A,Sub6,39,174270,n5
A-R3,A,Sub6,851,174270,n5
A-R3,A,Sub6,846,174270,n5
A-R3,A,Sub6,142,174270,n5
A-R5,A,Sub6,256,174270,n5
A-R3,A,Sub6,967,174270,n5
A-R3,A,Sub6,492,174270,n5
A-R3,A,Sub6,893,174270,n5
A-R3,A,Sub6,559,174270,n5
A-R3,A,Sub6,244,174270,n5
A-R3,A,Sub6,380,174270,n5
A-R3,A,Sub6,939,174270,n5
A-R3,A,Sub6,151,174270,n5
A-R3,A,Sub6,801,174270,n5
A-R3,A,Sub6,400,174270,n5
A-R3,A,Sub6,459,174270,n5
A-R3,A,Sub6,521,174270,n5
A-R3,A,Sub6,464,174270,n5
A-R3,A,Sub6,438,174270,n5
A-R3,A,Sub6,848,174270,n5
A-R3,A,Sub6,21,174270,n5
A-R5,A,Sub6,769,174270,n5
A-R5,A,Sub6,657,174270,n5
A-R3,A,Sub6,722,174270,n5
A-R3,A,Sub6,780,174270,n5
A-R5,A,Sub6,236,174270,n5
A-R3,A,Sub6,619,174270,n5
A-R3,A,Sub6,124,174270,n5
A-R3,A,Sub6,174,174300,n5
A-R3,A,Sub6,34,174300,n5
A-R3,A,Sub6,302,174300,n5
A-R3,A,Sub6,224,174300,n5
A-R3,A,Sub6,967,174300,n5
A-R5,A,Sub6,291,174270,n5
A-R5,A,LTE,24,66686,66
A-R3,A,LTE,113,675,2
A-R5,A,LTE,4,675,2
A-R3,A,LTE,460,2200,4
A-R3,A,LTE,261,2200,4
A-R5,A,LTE,104,2200,4
A-R5,A,LTE,4,5110,12
A-R3,A,LTE,7,675,2
A-R5,A,LTE,499,675,2
A-R3,A,LTE,27,1025,2
A-R4,A,LTE,27,67086,66
A-R5,A,LTE,75,67086,66
A-R3,A,LTE,164,67086,66
A-R3,A,LTE,268,675,2
A-R5,A,LTE,144,675,2
A-R3,A,LTE,280,2200,4
A-R5,A,LTE,402,2200,4
A-R3,A,LTE,310,2200,4
A-R5,A,LTE,451,2200,4
A-R3,A,LTE,358,675,2
A-R5,A,LTE,88,67086,66
A-R3,A,LTE,342,1025,2
A-R3,A,LTE,342,67086,66
A-R4,A,LTE,206,675,2
A-R3,A,LTE,342,675,2
A-R3,A,LTE,342,66686,66
A-R5,A,LTE,380,675,2
A-R5,A,LTE,226,67086,66
A-R3,A,LTE,1,9840,30
A-R3,A,LTE,418,1025,2
A-R5,A,LTE,383,9840,30
A-R3,A,LTE,56,5110,12
A-R5,A,LTE,314,675,2
A-R5,A,LTE,486,9840,30
A-R3,A,LTE,89,67086,66
A-R5,A,LTE,343,675,2
A-R4,A,LTE,61,675,2
A-R4,A,LTE,476,67086,66
A-R5,A,LTE,226,675,2
A-R3,A,LTE,155,9840,30
A-R3,A,LTE,49,9840,30
A-R3,A,LTE,398,67086,66
A-R5,A,LTE,298,675,2
A-R5,A,LTE,469,675,2
A-R5,A,LTE,31,675,2
A-R5,A,LTE,255,675,2
A-R3,A,LTE,489,2200,4
A-R3,A,LTE,391,2200,4
A-R5,A,LTE,60,675,2
A-R5,A,LTE,411,66686,66
A-R4,A,LTE,394,9840,30
A-R5,A,LTE,264,67086,66
A-R4,A,LTE,221,67086,66
A-R5,A,LTE,182,67086,66
A-R3,A,LTE,209,67086,66
A-R3,A,LTE,49,1025,2
A-R3,A,LTE,98,1025,2
A-R5,A,LTE,407,675,2
A-R5,A,LTE,275,1025,2
A-R5,A,LTE,444,1025,2
A-R3,A,LTE,448,9840,30
A-R3,A,LTE,313,1025,2
A-R4,A,LTE,410,2200,4
A-R3,A,LTE,245,2200,4
A-R5,A,LTE,185,67086,66
A-R3,A,LTE,268,66686,66
A-R4,A,LTE,99,66686,66
A-R5,A,LTE,232,66686,66
A-R5,A,LTE,304,66686,66
A-R5,A,LTE,31,66686,66
A-R5,A,LTE,469,66686,66
A-R4,A,LTE,61,66686,66
A-R4,A,LTE,250,9840,30
A-R5,A,LTE,226,66686,66
A-R3,A,LTE,137,675,2
A-R3,A,LTE,115,1025,2
A-R3,A,LTE,107,675,2
A-R5,A,LTE,361,675,2
A-R5,A,LTE,324,66686,66
A-R4,A,LTE,388,675,2
A-R3,A,LTE,144,66686,66
A-R4,A,LTE,16,67086,66
A-R3,A,LTE,378,9840,30
A-R3,A,LTE,380,1025,2
A-R4,A,LTE,232,675,2
A-R4,A,LTE,204,67086,66
A-R5,A,LTE,490,67086,66
A-R4,A,LTE,5,9840,30
A-R3,A,LTE,223,66686,66
A-R4,A,LTE,445,67086,66
A-R5,A,LTE,226,1025,2
A-R4,A,LTE,334,1025,2
A-R4,A,LTE,424,1025,2
A-R5,A,LTE,115,675,2
A-R3,A,LTE,132,1025,2
A-R3,A,LTE,431,1025,2
A-R3,A,LTE,243,1025,2
A-R3,A,LTE,354,2200,4
A-R5,A,LTE,424,67086,66
A-R4,A,LTE,273,67086,66
A-R3,A,LTE,133,1025,2
A-R3,A,LTE,292,9840,30
A-R5,A,LTE,101,675,2
A-R5,A,LTE,187,9840,30
A-R3,A,LTE,115,9840,30
A-R3,A,LTE,144,9840,30
A-R3,A,LTE,471,9840,30
A-R5,A,LTE,202,1025,2
A-R3,A,LTE,144,2200,4
A-R3,A,LTE,321,675,2
A-R3,A,LTE,57,675,2
A-R5,A,LTE,99,675,2
A-R5,A,LTE,58,66686,66
A-R5,A,LTE,137,66686,66
A-R3,A,LTE,264,1025,2
A-R3,A,LTE,144,67086,66
A-R4,A,LTE,424,9840,30
A-R3,A,LTE,106,9840,30
A-R3,A,LTE,423,67086,66
A-R5,A,LTE,198,67086,66
A-R3,A,LTE,85,9840,30
A-R3,A,LTE,124,9840,30
A-R3,A,LTE,126,9840,30
A-R3,A,LTE,486,67086,66
A-R5,A,LTE,266,675,2
A-R4,A,LTE,373,675,2
A-R5,A,LTE,353,675,2
A-R4,A,LTE,355,675,2
A-R4,A,LTE,340,9840,30
A-R5,A,LTE,119,675,2
A-R5,A,LTE,324,675,2
A-R5,A,LTE,380,66686,66
A-R5,A,LTE,220,675,2
A-R3,A,LTE,122,2200,4
A-R3,A,LTE,427,2200,4
A-R5,A,LTE,453,675,2
A-R3,A,LTE,400,1025,2
A-R5,A,LTE,244,66686,66
A-R5,A,LTE,49,675,2
A-R5,A,LTE,133,675,2
A-R4,A,LTE,160,9840,30
A-R3,A,LTE,141,5330,14
A-R3,A,LTE,204,5330,14
A-R5,A,LTE,390,675,2
A-R3,A,LTE,298,67086,66
A-R5,A,LTE,424,66686,66
A-R3,A,LTE,89,675,2
A-R5,A,LTE,89,1025,2
A-R3,A,LTE,355,9840,30
A-R5,A,LTE,424,675,2
A-R3,A,LTE,27,675,2
A-R4,A,LTE,140,675,2
A-R5,A,LTE,417,675,2
A-R5,A,LTE,264,675,2
A-R3,A,LTE,265,2200,4
A-R3,A,LTE,201,2200,4
A-R3,A,LTE,476,1025,2
A-R3,A,LTE,430,1025,2
A-R5,A,LTE,123,675,2
A-R5,A,LTE,479,675,2
A-R5,A,LTE,8,675,2
A-R3,A,LTE,164,675,2
A-R4,A,LTE,412,675,2
A-R3,A,LTE,23,675,2
A-R3,A,LTE,409,1025,2
A-R3,A,LTE,40,2200,4
A-R3,A,LTE,456,2200,4
A-R3,A,LTE,24,1025,2
A-R3,A,LTE,203,2200,4
A-R5,A,LTE,501,675,2
A-R5,A,LTE,292,675,2
A-R3,A,LTE,452,1025,2
A-R4,A,LTE,25,67086,66
A-R5,A,LTE,275,675,2
A-R3,A,LTE,477,9840,30
A-R5,A,LTE,72,5110,12
A-R3,A,LTE,24,67086,66
A-R3,A,LTE,413,9840,30
A-R3,A,LTE,454,1025,2
A-R3,A,LTE,197,2200,4
A-R5,A,LTE,332,2200,4
A-R3,A,LTE,359,2200,4
A-R3,A,LTE,291,2200,4
A-R5,A,LTE,347,675,2
A-R3,A,LTE,251,66686,66
A-R5,A,LTE,92,66686,66
A-R3,A,LTE,135,67086,66
A-R5,A,LTE,398,675,2
A-R5,A,LTE,398,66686,66
A-R4,A,LTE,316,67086,66
A-R5,A,LTE,398,1025,2
A-R5,A,LTE,476,66686,66
A-R3,A,LTE,224,675,2
A-R3,A,LTE,152,66686,66
A-R3,A,LTE,136,9840,30
A-R3,A,LTE,27,9840,30
A-R3,A,LTE,27,66686,66
A-R3,A,LTE,54,675,2
A-R5,A,LTE,123,66686,66
A-R4,A,LTE,409,675,2
A-R3,A,LTE,499,67086,66
A-R5,A,LTE,443,66686,66
A-R5,A,LTE,159,675,2
A-R5,A,LTE,471,675,2
A-R3,A,LTE,238,9840,30
A-R3,A,LTE,503,66686,66
A-R3,A,LTE,385,52740,46
A-R5,A,LTE,133,66686,66
A-R5,A,LTE,337,66686,66
A-R5,A,LTE,39,66686,66
A-R5,A,LTE,222,66686,66
A-R5,A,LTE,117,66686,66
A-R3,A,LTE,262,1025,2
A-R4,A,LTE,99,1025,2
A-R5,A,LTE,227,66686,66
A-R5,A,LTE,135,66686,66
A-R3,A,LTE,490,675,2
A-R5,A,LTE,397,67086,66
A-R3,A,LTE,490,5330,14
A-R4,A,LTE,41,675,2
A-R5,A,LTE,405,66686,66
A-R5,A,LTE,400,66686,66
A-R5,A,LTE,413,67086,66
A-R3,A,LTE,373,67086,66
A-R5,A,LTE,227,67086,66
A-R3,A,LTE,197,67086,66
A-R5,A,LTE,219,66686,66
A-R4,A,LTE,373,66686,66
A-R4,A,LTE,443,675,2
A-R3,A,LTE,57,66686,66
A-R4,A,LTE,164,66686,66
A-R5,A,LTE,33,675,2
A-R5,A,LTE,284,67086,66
A-R5,A,LTE,288,66686,66
A-R3,A,LTE,358,67086,66
A-R3,A,LTE,209,52941,46
A-R3,A,LTE,100,675,2
A-R3,A,LTE,209,53139,46
A-R3,A,LTE,192,675,2
A-R5,A,LTE,209,675,2
A-R3,A,LTE,239,675,2
A-R5,A,LTE,328,675,2
A-R5,A,LTE,282,675,2
A-R5,A,LTE,50,66686,66
A-R3,A,LTE,363,675,2
A-R3,A,LTE,83,1025,2
A-R3,A,LTE,272,2200,4
A-R5,A,LTE,143,2200,4
A-R3,A,LTE,406,2200,4
A-R3,A,LTE,202,675,2
A-R5,A,LTE,74,675,2
A-R5,A,LTE,150,675,2
A-R4,A,LTE,408,67086,66
A-R4,A,LTE,160,675,2
A-R5,A,LTE,439,675,2
A-R4,A,LTE,162,67086,66
A-R3,A,LTE,202,52941,46
A-R4,A,LTE,454,675,2
A-R3,A,LTE,162,66686,66
A-R3,A,LTE,202,66686,66
A-R5,A,LTE,162,675,2
A-R5,A,LTE,262,9840,30
A-R3,A,LTE,389,675,2
A-R3,A,LTE,208,675,2
A-R3,A,LTE,22,9820,30
A-R5,A,LTE,22,1025,2
A-R5,A,LTE,22,675,2
A-R3,A,LTE,156,2200,4
A-R4,A,LTE,286,67086,66
A-R4,A,LTE,192,66686,66
A-R4,A,LTE,468,675,2
A-R5,A,LTE,446,675,2
A-R5,A,LTE,386,675,2
A-R5,A,LTE,271,675,2
A-R5,A,LTE,132,66686,66
A-R3,A,LTE,439,66686,66
A-R3,A,LTE,22,67086,66
A-R3,A,LTE,488,67086,66
A-R5,A,LTE,162,1025,2
A-R5,A,LTE,185,675,2
A-R3,A,LTE,259,67086,66
A-R5,A,LTE,207,67086,66
A-R4,A,LTE,146,67086,66
A-R3,A,LTE,98,67086,66
A-R3,A,LTE,153,2200,4
A-R5,A,LTE,500,675,2
A-R3,A,LTE,137,5330,14
A-R5,A,LTE,441,1025,2
A-R3,A,LTE,296,5330,14
A-R3,A,LTE,52,1025,2
A-R3,A,LTE,286,675,2
A-R3,A,LTE,463,9840,30
A-R3,A,LTE,150,1025,2
A-R5,A,LTE,333,675,2
A-R4,A,LTE,197,1025,2
A-R3,A,LTE,130,66686,66
A-R5,A,LTE,414,67086,66
A-R3,A,LTE,436,67086,66
A-R5,A,LTE,183,675,2
A-R3,A,LTE,146,53539,46
A-R5,A,LTE,227,5330,14
A-R4,A,LTE,121,675,2
A-R5,A,LTE,193,66686,66
A-R3,A,LTE,131,5330,14
A-R5,A,LTE,233,67086,66
A-R3,A,LTE,168,1025,2
A-R3,A,LTE,368,67086,66
A-R3,A,LTE,137,67086,66
A-R3,A,LTE,404,1025,2
A-R3,A,LTE,377,1025,2
A-R3,A,LTE,398,5330,14
A-R4,A,LTE,22,5330,14
A-R5,A,LTE,425,1025,2
A-R5,A,LTE,414,675,2
A-R5,A,LTE,414,1025,2
A-R3,A,LTE,193,1025,2
A-R5,A,LTE,473,1025,2
A-R5,A,LTE,315,675,2
A-R3,A,LTE,305,675,2
A-R3,A,LTE,491,2200,4
A-R3,A,LTE,44,2200,4
A-R3,A,LTE,12,2200,4
A-R3,A,LTE,285,2200,4
A-R3,A,LTE,492,2200,4
A-R3,A,LTE,477,2200,4
A-R3,A,LTE,63,2200,4
A-R3,A,LTE,55,5330,14
A-R4,A,LTE,222,67086,66
A-R4,A,LTE,476,5110,12
A-R3,A,LTE,89,66686,66
A-R3,A,LTE,289,67086,66
A-R3,A,LTE,204,675,2
A-R5,A,LTE,46,675,2
A-R5,A,LTE,91,675,2
A-R5,A,LTE,69,66686,66
A-R3,A,LTE,454,66686,66
A-R3,A,LTE,22,66686,66
A-R3,A,LTE,413,66686,66
A-R3,A,LTE,393,675,2
A-R3,A,LTE,65,9840,30
A-R4,A,LTE,171,675,2
A-R3,A,LTE,135,675,2
A-R3,A,LTE,303,67086,66
A-R5,A,LTE,288,675,2
A-R3,A,LTE,13,67086,66
A-R4,A,LTE,254,66686,66
A-R3,A,LTE,353,1025,2
A-R3,A,LTE,248,67086,66
A-R3,A,LTE,266,9820,30
A-R3,A,LTE,500,1025,2
A-R5,A,LTE,141,675,2
A-R5,A,LTE,489,675,2
A-R3,A,LTE,70,9840,30
A-R5,A,LTE,327,67086,66
A-R3,A,LTE,157,1025,2
A-R4,A,LTE,467,675,2
A-R5,A,LTE,488,1025,2
A-R3,A,LTE,437,675,2
A-R5,A,LTE,242,675,2
A-R5,A,LTE,435,67086,66
A-R5,A,LTE,474,67086,66
A-R5,A,LTE,221,66686,66
A-R4,A,LTE,374,675,2
A-R3,A,LTE,480,67086,66
A-R3,A,LTE,283,675,2
A-R5,A,LTE,357,1025,2
A-R5,A,LTE,365,1025,2
A-R3,A,LTE,250,1025,2
A-R3,A,LTE,398,5110,12
A-R5,A,LTE,8,66686,66
A-R3,A,LTE,176,2200,4
A-R3,A,LTE,131,5110,12
A-R3,A,LTE,204,66686,66
A-R4,A,LTE,306,675,2
A-R3,A,LTE,357,67086,66
A-R3,A,LTE,231,66686,66
A-R5,A,LTE,292,66686,66
A-R5,A,LTE,345,66686,66
A-R5,A,LTE,221,675,2
A-R5,A,LTE,397,66686,66
A-R3,A,LTE,188,9840,30
A-R4,A,LTE,319,675,2
A-R3,A,LTE,418,9840,30
A-R3,A,LTE,294,53140,46
A-R3,A,LTE,88,53341,46
A-R3,A,LTE,261,53539,46
A-R5,A,LTE,417,66686,66
A-R3,A,LTE,261,53341,46
A-R3,A,LTE,311,53140,46
A-R3,A,LTE,311,53341,46
A-R4,A,LTE,55,9840,30
A-R5,A,LTE,114,675,2
A-R4,A,LTE,286,66686,66
A-R5,A,LTE,150,66686,66
A-R3,A,LTE,499,66686,66
A-R5,A,LTE,198,675,2
A-R3,A,LTE,311,53539,46
A-R5,A,LTE,102,67086,66
A-R3,A,LTE,17,9840,30
A-R5,A,LTE,169,675,2
A-R5,A,LTE,13,675,2
A-R3,A,LTE,264,53139,46
A-R3,A,LTE,264,52941,46
A-R5,A,LTE,345,675,2
A-R3,A,LTE,192,5330,14
A-R3,A,LTE,137,1025,2
A-R5,A,LTE,408,675,2
A-R5,A,LTE,75,1025,2
A-R5,A,LTE,243,675,2
A-R3,A,LTE,400,2200,4
A-R3,A,LTE,432,5330,14
A-R3,A,LTE,496,9840,30
A-R5,A,LTE,419,675,2
A-R3,A,LTE,431,5330,14
A-R3,A,LTE,344,1025,2
A-R5,A,LTE,466,67086,66
A-R4,A,LTE,273,675,2
A-R4,A,LTE,253,67086,66
A-R4,A,LTE,99,5330,14
A-R5,A,LTE,483,675,2
A-R3,A,LTE,294,67086,66
A-R3,A,LTE,500,9840,30
A-R5,A,LTE,196,675,2
A-R4,A,LTE,480,675,2
A-R5,A,LTE,94,675,2
A-R3,A,LTE,264,52740,46
A-R5,A,LTE,487,66686,66
A-R4,A,LTE,253,1025,2
A-R3,A,LTE,92,1025,2
A-R5,A,LTE,341,66686,66
A-R3,A,LTE,366,675,2
A-R5,A,LTE,195,66686,66
A-R3,A,LTE,315,66686,66
A-R5,A,LTE,336,66686,66
A-R5,A,LTE,151,66686,66
A-R3,A,LTE,64,67086,66
A-R5,A,LTE,371,675,2
A-R5,A,LTE,89,5330,14
A-R3,A,LTE,313,67086,66
A-R3,A,LTE,466,66686,66
A-R3,A,LTE,87,66686,66
A-R3,A,LTE,282,1025,2
A-R5,A,LTE,495,66686,66
A-R4,A,LTE,446,67086,66
A-R5,A,LTE,392,675,2
A-R4,A,LTE,192,67086,66
A-R5,A,LTE,319,1025,2
A-R3,A,LTE,437,52941,46
A-R3,A,LTE,437,53139,46
A-R5,A,LTE,258,675,2
A-R5,A,LTE,247,67086,66
A-R5,A,LTE,67,675,2
A-R3,A,LTE,23,67086,66
A-R4,A,LTE,76,67086,66
A-R4,A,LTE,78,1025,2
A-R5,A,LTE,204,1025,2
A-R3,A,LTE,443,52941,46
A-R5,A,LTE,365,66686,66
A-R5,A,LTE,23,66686,66
A-R5,A,LTE,462,675,2
A-R5,A,LTE,53,675,2
A-R5,A,LTE,474,675,2
A-R4,A,LTE,93,675,2
A-R3,A,LTE,220,5330,14
A-R3,A,LTE,482,67086,66
A-R3,A,LTE,100,1025,2
A-R5,A,LTE,466,675,2
A-R3,A,LTE,159,66686,66
A-R5,A,LTE,205,675,2
A-R3,A,LTE,420,5330,14
A-R5,A,LTE,195,1025,2
A-R4,A,LTE,444,675,2
A-R3,A,LTE,50,675,2
A-R4,A,LTE,178,675,2
A-R5,A,LTE,16,675,2
A-R3,A,LTE,147,2200,4
A-R3,A,LTE,251,675,2
A-R4,A,LTE,64,1025,2
A-R5,A,LTE,192,1025,2
A-R5,A,LTE,159,67086,66
A-R4,A,LTE,76,675,2
A-R3,A,LTE,376,2200,4
A-R4,A,LTE,76,66686,66
A-R5,A,LTE,457,675,2
A-R3,A,LTE,282,66686,66
A-R5,A,LTE,494,675,2
A-R3,A,LTE,24,2200,4
A-R3,A,LTE,14,66686,66
A-R4,A,LTE,60,66686,66
A-R4,A,LTE,266,67086,66
A-R3,A,LTE,25,2200,4
A-R3,A,LTE,60,5330,14
A-R3,A,LTE,60,9840,30
A-R4,A,LTE,60,67086,66
A-R4,A,LTE,470,67086,66
A-R3,A,LTE,81,2200,4
A-R3,A,LTE,102,1025,2
A-R5,A,LTE,165,66686,66
A-R5,A,LTE,165,675,2
A-R5,A,LTE,91,66686,66
A-R5,A,LTE,458,1025,2
A-R4,A,LTE,355,67086,66
A-R3,A,LTE,459,675,2
A-R3,A,LTE,380,67086,66
A-R3,A,LTE,232,67086,66
A-R3,A,LTE,377,67086,66
A-R3,A,LTE,296,67086,66
A-R3,A,LTE,116,1025,2
A-R5,A,LTE,14,675,2
A-R3,A,LTE,340,2200,4
A-R3,A,LTE,397,2200,4
A-R3,A,LTE,299,2200,4
A-R4,A,LTE,108,2200,4
A-R5,A,LTE,267,66686,66
A-R5,A,LTE,330,675,2
A-R4,A,LTE,145,1025,2
A-R5,A,LTE,344,66686,66
A-R3,A,LTE,64,66686,66
A-R4,A,LTE,266,1025,2
A-R5,A,LTE,75,675,2
A-R3,A,LTE,400,67086,66
A-R4,A,LTE,478,67086,66
A-R5,A,LTE,391,67086,66
A-R5,A,LTE,4,1025,2
A-R3,A,LTE,366,1025,2
A-R4,A,LTE,418,67086,66
A-R3,A,LTE,247,2200,4
A-R5,A,LTE,185,66686,66
A-R3,A,LTE,446,66686,66
A-R4,A,LTE,502,675,2
A-R5,A,LTE,34,67086,66
A-R5,A,LTE,427,67086,66
A-R3,A,LTE,266,2200,4
A-R3,A,LTE,316,1025,2
A-R3,A,LTE,175,1025,2
A-R3,A,LTE,71,67086,66
A-R5,A,LTE,434,1025,2
A-R5,A,LTE,99,67086,66
A-R3,A,LTE,449,1025,2
A-R3,A,LTE,60,2200,4
A-R4,A,LTE,355,66686,66
A-R5,A,LTE,493,67086,66
A-R5,A,LTE,154,675,2
A-R5,A,LTE,163,675,2
A-R4,A,LTE,247,675,2
A-R3,A,LTE,217,2200,4
A-R5,A,LTE,119,67086,66
A-R3,A,LTE,469,67086,66
A-R3,A,LTE,470,1025,2
A-R5,A,LTE,21,675,2
A-R5,A,LTE,216,675,2
A-R3,A,LTE,113,1025,2
A-R3,A,LTE,139,2200,4
A-R3,A,LTE,370,9820,30
A-R3,A,LTE,358,66686,66
A-R4,A,LTE,46,66686,66
A-R5,A,LTE,258,67086,66
A-R5,A,LTE,267,67086,66
A-R3,A,LTE,111,67086,66
A-R5,A,LTE,324,67086,66
A-R5,A,LTE,93,67086,66
A-R3,A,LTE,37,1025,2
A-R5,A,LTE,187,675,2
A-R5,A,LTE,425,675,2
A-R5,A,LTE,17,675,2
A-R3,A,LTE,140,9840,30
A-R3,A,LTE,311,1025,2
A-R3,A,LTE,6,9840,30
A-R4,A,LTE,115,67086,66
A-R5,A,LTE,330,66686,66
A-R5,A,LTE,84,675,2
A-R3,A,LTE,357,675,2
A-R3,A,LTE,355,2200,4
A-R3,A,LTE,25,9840,30
A-R5,A,LTE,422,66686,66
A-R3,A,LTE,390,9840,30
A-R3,A,LTE,174,675,2
A-R5,A,LTE,165,2200,4
A-R3,A,LTE,29,67086,66
A-R3,A,LTE,28,1025,2
A-R3,A,LTE,8,67086,66
A-R3,A,LTE,9,2200,4
A-R5,A,LTE,317,675,2
A-R3,A,LTE,392,1025,2
A-R3,A,LTE,257,67086,66
A-R5,A,LTE,54,66686,66
A-R3,A,LTE,403,53140,46
A-R3,A,LTE,55,675,2
A-R5,A,LTE,462,66686,66
A-R5,A,LTE,399,675,2
A-R5,A,LTE,399,66686,66
A-R3,A,LTE,115,2200,4
A-R3,A,LTE,243,66686,66
A-R5,A,LTE,217,675,2
A-R5,A,LTE,88,5110,12
A-R3,A,LTE,382,1025,2
A-R5,A,LTE,184,675,2
A-R5,A,LTE,260,66686,66
A-R5,A,LTE,308,675,2
A-R3,A,LTE,314,5110,12
A-R5,A,LTE,335,67086,66
A-R4,A,LTE,158,2200,4
A-R5,A,LTE,318,675,2
A-R5,A,LTE,66,675,2
A-R3,A,LTE,136,2200,4
A-R3,A,LTE,463,2200,4
A-R5,A,LTE,11,675,2
A-R3,A,LTE,298,66686,66
A-R5,A,LTE,384,675,2
A-R5,A,LTE,59,2200,4
A-R3,A,LTE,64,2200,4
A-R5,A,LTE,128,66686,66
A-R3,A,LTE,61,2200,4
A-R3,A,LTE,190,9840,30
A-R4,A,LTE,439,9840,30
A-R3,A,LTE,428,66686,66
A-R5,A,LTE,369,675,2
A-R3,A,LTE,35,675,2
A-R3,A,LTE,296,675,2
A-R3,A,LTE,202,53139,46
A-R5,A,LTE,69,675,2
A-R4,A,LTE,273,1025,2
A-R5,A,LTE,327,675,2
A-R3,A,LTE,77,2200,4
A-R5,A,LTE,300,5110,12
A-R3,A,LTE,56,9840,30
A-R3,A,LTE,365,2200,4
A-R3,A,LTE,213,2200,4
A-R4,A,LTE,15,675,2
A-R3,A,LTE,294,675,2
A-R3,A,LTE,363,67086,66
A-R5,A,LTE,372,675,2
A-R5,A,LTE,475,675,2
A-R4,A,LTE,151,67086,66
A-R4,A,LTE,124,66686,66
A-R5,A,LTE,4,66686,66
A-R4,A,LTE,111,66686,66
A-R5,A,LTE,149,66686,66
A-R4,A,LTE,168,66686,66
A-R3,A,LTE,2,2200,4
A-R3,A,LTE,429,2200,4
A-R5,A,LTE,182,675,2
A-R5,A,LTE,149,675,2
A-R5,A,LTE,128,675,2
A-R5,A,LTE,72,9840,30
A-R5,A,LTE,125,66686,66
A-R3,A,LTE,272,67086,66
A-R5,A,LTE,304,67086,66
A-R4,A,LTE,52,675,2
A-R3,A,LTE,86,1025,2
A-R5,A,LTE,32,675,2
A-R5,A,LTE,302,67086,66
A-R5,A,LTE,275,67086,66
A-R5,A,LTE,125,675,2
A-R3,A,LTE,121,9840,30
